No.	image_file	question	category	l2-category	bbox	index	multi-choice options	answer				
63	2022_03_22_360Pano_Conference_room_1-CC.jpg	How is the exit door positioned relative to the main door of the room?	SR	Os	"[{""bbox_2d"": [2110, 1703, 2409, 2033],""label"": ""main door""},{""bbox_2d"": [5961, 1645, 6278, 2254],""label"": ""exit door""}]"	#63	['A. The exit door is on a perpendicular wall, to the left of the main door.', 'B. The exit door is on a perpendicular wall, to the right of the main door.', 'C. The exit door is on the opposite wall, directly facing the main door.', 'D. The exit door is on the same wall as the main door but at the farthest corner.']	C				
64	2022_03_22_360Pano_Conference_room_1-CC.jpg	How is the exit door positioned relative to the main door of the room?	SR	Os	"[{""bbox_2d"": [2110, 1703, 2409, 2033],""label"": ""main door""},{""bbox_2d"": [5961, 1645, 6278, 2254],""label"": ""exit door""}]"	#64	['A. The exit door is on the same wall as the main door but at the farthest corner.', 'B. The exit door is on a perpendicular wall, to the left of the main door.', 'C. The exit door is on a perpendicular wall, to the right of the main door.', 'D. The exit door is on the opposite wall, directly facing the main door.']	D				
65	2022_03_22_360Pano_Reception-CC.jpg	What is the position of the reception desk in relation to the main entrance(s)?	SR	Os	"[{""bbox_2d"": [0, 1533, 381, 2353],""label"": ""main entrance""},{""bbox_2d"": [6942, 1558, 7295, 2353],""label"": ""main entrance""},{""bbox_2d"": [3820, 1864, 5216, 2842],""label"": ""reception desk""}]"	#65	['A. The reception desk is directly opposite the main entrance.', 'B. The reception desk is located perpendicular to the main entrance.', 'C. The reception desk is in the center of the room, between the two main entrances.', 'D. The reception desk is directly across from the two separated main entrances.']	A				
66	2022_03_22_360Pano_Reception-CC.jpg	What is the position of the reception desk in relation to the main entrance(s)?	SR	Os	"[{""bbox_2d"": [0, 1533, 381, 2353],""label"": ""main entrance""},{""bbox_2d"": [6942, 1558, 7295, 2353],""label"": ""main entrance""},{""bbox_2d"": [3820, 1864, 5216, 2842],""label"": ""reception desk""}]"	#66	['A. The reception desk is directly across from the two separated main entrances.', 'B. The reception desk is directly opposite the main entrance.', 'C. The reception desk is located perpendicular to the main entrance.', 'D. The reception desk is in the center of the room, between the two main entrances.']	B				
67	2022_03_22_360Pano_Reception-CC.jpg	What is the position of the reception desk in relation to the main entrance(s)?	SR	Os	"[{""bbox_2d"": [0, 1533, 381, 2353],""label"": ""main entrance""},{""bbox_2d"": [6942, 1558, 7295, 2353],""label"": ""main entrance""},{""bbox_2d"": [3820, 1864, 5216, 2842],""label"": ""reception desk""}]"	#67	['A. The reception desk is in the center of the room, between the two main entrances.', 'B. The reception desk is directly across from the two separated main entrances.', 'C. The reception desk is directly opposite the main entrance.', 'D. The reception desk is located perpendicular to the main entrance.']	C				
68	2022_03_22_360Pano_Reception-CC.jpg	What is the position of the reception desk in relation to the main entrance(s)?	SR	Os	"[{""bbox_2d"": [0, 1533, 381, 2353],""label"": ""main entrance""},{""bbox_2d"": [6942, 1558, 7295, 2353],""label"": ""main entrance""},{""bbox_2d"": [3820, 1864, 5216, 2842],""label"": ""reception desk""}]"	#68	['A. The reception desk is located perpendicular to the main entrance.', 'B. The reception desk is in the center of the room, between the two main entrances.', 'C. The reception desk is directly across from the two separated main entrances.', 'D. The reception desk is directly opposite the main entrance.']	D				
69	2022_03_29_Hilo_360_Coridor_1-CC.jpg	What is the relative position of the kitchenette and Room 105?	SR	Os	"[{""bbox_2d"": [1517, 1631, 1937, 2238],""label"": ""Room 105""},{""bbox_2d"": [5290, 1751, 5559, 2039],""label"": ""kitchenette""}]"	#69	['A. They are opposite', 'B. The kitchenette is to the left of Room 105', 'C. They are at opposite ends of the same hallway', 'D. The kitchenette is to the right of Room 105']	A				
70	2022_03_29_Hilo_360_Coridor_1-CC.jpg	What is the relative position of the kitchenette and Room 105?	SR	Os	"[{""bbox_2d"": [1517, 1631, 1937, 2238],""label"": ""Room 105""},{""bbox_2d"": [5290, 1751, 5559, 2039],""label"": ""kitchenette""}]"	#70	['A. The kitchenette is to the right of Room 105', 'B. They are opposite', 'C. The kitchenette is to the left of Room 105', 'D. They are at opposite ends of the same hallway']	B				
71	2022_03_29_Hilo_360_Coridor_1-CC.jpg	What is the relative position of the kitchenette and Room 105?	SR	Os	"[{""bbox_2d"": [1517, 1631, 1937, 2238],""label"": ""Room 105""},{""bbox_2d"": [5290, 1751, 5559, 2039],""label"": ""kitchenette""}]"	#71	['A. They are at opposite ends of the same hallway', 'B. The kitchenette is to the right of Room 105', 'C. They are opposite', 'D. The kitchenette is to the left of Room 105']	C				
72	2022_03_29_Hilo_360_Coridor_1-CC.jpg	What is the relative position of the kitchenette and Room 105?	SR	Os	"[{""bbox_2d"": [1517, 1631, 1937, 2238],""label"": ""Room 105""},{""bbox_2d"": [5290, 1751, 5559, 2039],""label"": ""kitchenette""}]"	#72	['A. The kitchenette is to the left of Room 105', 'B. They are at opposite ends of the same hallway', 'C. The kitchenette is to the right of Room 105', 'D. They are opposite']	D				
73	2022_03_29_Hilo_360_Lab2-CC.jpg	Where is the tissue box?	SR	Os	"[{""bbox_2d"": [2745, 1996, 2824, 2076],""label"": ""tissue box""}]"	#73	['A. Next to the red container box under the yellow system', 'B. Next to the red container box under the orange system', 'C. On the floor', 'D. Next to the blue container box']	A				
74	2022_03_29_Hilo_360_Lab2-CC.jpg	Where is the tissue box?	SR	Os	"[{""bbox_2d"": [2745, 1996, 2824, 2076],""label"": ""tissue box""}]"	#74	['A. Next to the blue container box', 'B. Next to the red container box under the yellow system', 'C. Next to the red container box under the orange system', 'D. On the floor']	B				
75	2022_03_29_Hilo_360_Lab2-CC.jpg	Where is the tissue box?	SR	Os	"[{""bbox_2d"": [2745, 1996, 2824, 2076],""label"": ""tissue box""}]"	#75	['A. On the floor', 'B. Next to the blue container box', 'C. Next to the red container box under the yellow system', 'D. Next to the red container box under the orange system']	C				
76	2022_03_29_Hilo_360_Lab2-CC.jpg	Where is the tissue box?	SR	Os	"[{""bbox_2d"": [2745, 1996, 2824, 2076],""label"": ""tissue box""}]"	#76	['A. Next to the red container box under the orange system', 'B. On the floor', 'C. Next to the blue container box', 'D. Next to the red container box under the yellow system']	D				
77	2022_03_30_Hilo_360_Entrance_Inside_6-CC.jpg	What is the position of the reception desk relative to Room 100?	SR	Os	"[{""bbox_2d"": [2830, 1749, 3156, 1945],""label"": ""reception desk""},{""bbox_2d"": [5328, 1176, 6504, 2847],""label"": ""Room 100""}]"	#77	['A. The reception desk is perpendicular to Room 100.', 'B. The reception desk is directly in front of Room 100.', 'C. The reception desk is parallel to Room 100.', 'D. The reception desk is next to Room 100.']	A				
78	2022_03_30_Hilo_360_Entrance_Inside_6-CC.jpg	What is the position of the reception desk relative to Room 100?	SR	Os	"[{""bbox_2d"": [2830, 1749, 3156, 1945],""label"": ""reception desk""},{""bbox_2d"": [5328, 1176, 6504, 2847],""label"": ""Room 100""}]"	#78	['A. The reception desk is next to Room 100.', 'B. The reception desk is perpendicular to Room 100.', 'C. The reception desk is directly in front of Room 100.', 'D. The reception desk is parallel to Room 100.']	B				
79	2022_03_30_Hilo_360_Entrance_Inside_6-CC.jpg	What is the position of the reception desk relative to Room 100?	SR	Os	"[{""bbox_2d"": [2830, 1749, 3156, 1945],""label"": ""reception desk""},{""bbox_2d"": [5328, 1176, 6504, 2847],""label"": ""Room 100""}]"	#79	['A. The reception desk is parallel to Room 100.', 'B. The reception desk is next to Room 100.', 'C. The reception desk is perpendicular to Room 100.', 'D. The reception desk is directly in front of Room 100.']	C				
80	2022_03_30_Hilo_360_Entrance_Inside_6-CC.jpg	What is the position of the reception desk relative to Room 100?	SR	Os	"[{""bbox_2d"": [2830, 1749, 3156, 1945],""label"": ""reception desk""},{""bbox_2d"": [5328, 1176, 6504, 2847],""label"": ""Room 100""}]"	#80	['A. The reception desk is directly in front of Room 100.', 'B. The reception desk is parallel to Room 100.', 'C. The reception desk is next to Room 100.', 'D. The reception desk is perpendicular to Room 100.']	D				
81	2022_04_06_Pano360_Room_Pachon_Hotel2-CC.jpg	Where is the door in relation to the wooden armchair?	SR	Os	"[{""bbox_2d"": [6148, 1573, 6459, 2720],""label"": ""door""},{""bbox_2d"": [1181, 2338, 1899, 3056],""label"": ""wooden armchair""}]"	#81	['A. The door is on the wall behind the wooden armchair.', 'B. The door is on the wall opposite the wooden armchair.', 'C. The door is on the perpendicular wall to the right of the wooden armchair.', 'D. The door is on the perpendicular wall to the left of the wooden armchair.']	A				
82	2022_04_06_Pano360_Room_Pachon_Hotel2-CC.jpg	Where is the door in relation to the wooden armchair?	SR	Os	"[{""bbox_2d"": [6148, 1573, 6459, 2720],""label"": ""door""},{""bbox_2d"": [1181, 2338, 1899, 3056],""label"": ""wooden armchair""}]"	#82	['A. The door is on the perpendicular wall to the left of the wooden armchair.', 'B. The door is on the wall behind the wooden armchair.', 'C. The door is on the wall opposite the wooden armchair.', 'D. The door is on the perpendicular wall to the right of the wooden armchair.']	B				
83	2022_04_06_Pano360_Room_Pachon_Hotel2-CC.jpg	Where is the door in relation to the wooden armchair?	SR	Os	"[{""bbox_2d"": [6148, 1573, 6459, 2720],""label"": ""door""},{""bbox_2d"": [1181, 2338, 1899, 3056],""label"": ""wooden armchair""}]"	#83	['A. The door is on the perpendicular wall to the right of the wooden armchair.', 'B. The door is on the perpendicular wall to the left of the wooden armchair.', 'C. The door is on the wall behind the wooden armchair.', 'D. The door is on the wall opposite the wooden armchair.']	C				
84	2022_04_06_Pano360_Room_Pachon_Hotel2-CC.jpg	Where is the door in relation to the wooden armchair?	SR	Os	"[{""bbox_2d"": [6148, 1573, 6459, 2720],""label"": ""door""},{""bbox_2d"": [1181, 2338, 1899, 3056],""label"": ""wooden armchair""}]"	#84	['A. The door is on the wall opposite the wooden armchair.', 'B. The door is on the perpendicular wall to the right of the wooden armchair.', 'C. The door is on the perpendicular wall to the left of the wooden armchair.', 'D. The door is on the wall behind the wooden armchair.']	D				
85	2022_04_07_Pano360_GeminiS_Cleanig_Lab-CC.jpg	Where is the fire extinguisher in relation to the door?	SR	Os	"[{""bbox_2d"": [3351, 2256, 3652, 2801],""label"": ""fire extinguisher""},{""bbox_2d"": [50, 1624, 514, 2057],""label"": ""door""}]"	#85	['A. The fire extinguisher is located opposite the door.', 'B. The fire extinguisher is located to the right of the door.', 'C. The fire extinguisher is located to the left of the door.', 'D. The fire extinguisher is located behind the door.']	A				
86	2022_04_07_Pano360_GeminiS_Cleanig_Lab-CC.jpg	Where is the fire extinguisher in relation to the door?	SR	Os	"[{""bbox_2d"": [3351, 2256, 3652, 2801],""label"": ""fire extinguisher""},{""bbox_2d"": [50, 1624, 514, 2057],""label"": ""door""}]"	#86	['A. The fire extinguisher is located behind the door.', 'B. The fire extinguisher is located opposite the door.', 'C. The fire extinguisher is located to the right of the door.', 'D. The fire extinguisher is located to the left of the door.']	B				
87	2022_04_07_Pano360_GeminiS_Cleanig_Lab-CC.jpg	Where is the fire extinguisher in relation to the door?	SR	Os	"[{""bbox_2d"": [3351, 2256, 3652, 2801],""label"": ""fire extinguisher""},{""bbox_2d"": [50, 1624, 514, 2057],""label"": ""door""}]"	#87	['A. The fire extinguisher is located to the left of the door.', 'B. The fire extinguisher is located behind the door.', 'C. The fire extinguisher is located opposite the door.', 'D. The fire extinguisher is located to the right of the door.']	C				
88	2022_04_07_Pano360_GeminiS_Cleanig_Lab-CC.jpg	Where is the fire extinguisher in relation to the door?	SR	Os	"[{""bbox_2d"": [3351, 2256, 3652, 2801],""label"": ""fire extinguisher""},{""bbox_2d"": [50, 1624, 514, 2057],""label"": ""door""}]"	#88	['A. The fire extinguisher is located to the right of the door.', 'B. The fire extinguisher is located to the left of the door.', 'C. The fire extinguisher is located behind the door.', 'D. The fire extinguisher is located opposite the door.']	D				
89	2022_04_07_Pano360_Pachon_Hotel_HallWay_E-CC.jpg	What is the relative position of Rooms 7 and 8?	SR	Os	"[{""bbox_2d"": [850, 1426, 1339, 2760],""label"": ""Room 8""},{""bbox_2d"": [6000, 1497, 6408, 2806],""label"": ""Room 7""}]"	#89	['A. They are next to each other on the same side of the hallway.', 'B. They are directly across from each other.', 'C. They are diagonally across from each other.', 'D. They are located on different hallways.']	A				
90	2022_04_07_Pano360_Pachon_Hotel_HallWay_E-CC.jpg	What is the relative position of Rooms 7 and 8?	SR	Os	"[{""bbox_2d"": [850, 1426, 1339, 2760],""label"": ""Room 8""},{""bbox_2d"": [6000, 1497, 6408, 2806],""label"": ""Room 7""}]"	#90	['A. They are located on different hallways.', 'B. They are next to each other on the same side of the hallway.', 'C. They are directly across from each other.', 'D. They are diagonally across from each other.']	B				
91	2022_04_07_Pano360_Pachon_Hotel_HallWay_E-CC.jpg	What is the relative position of Rooms 7 and 8?	SR	Os	"[{""bbox_2d"": [850, 1426, 1339, 2760],""label"": ""Room 8""},{""bbox_2d"": [6000, 1497, 6408, 2806],""label"": ""Room 7""}]"	#91	['A. They are diagonally across from each other.', 'B. They are located on different hallways.', 'C. They are next to each other on the same side of the hallway.', 'D. They are directly across from each other.']	C				
92	2022_04_07_Pano360_Pachon_Hotel_HallWay_E-CC.jpg	What is the relative position of Rooms 7 and 8?	SR	Os	"[{""bbox_2d"": [850, 1426, 1339, 2760],""label"": ""Room 8""},{""bbox_2d"": [6000, 1497, 6408, 2806],""label"": ""Room 7""}]"	#92	['A. They are directly across from each other.', 'B. They are diagonally across from each other.', 'C. They are located on different hallways.', 'D. They are next to each other on the same side of the hallway.']	D				
